TRACK_ID,PATH,mood_tags
track_0368143,43/368143.mp3,melodic
track_0368144,44/368144.mp3,melodic
track_0368145,45/368145.mp3,melodic
track_0368146,46/368146.mp3,melodic
track_0368148,48/368148.mp3,melodic
track_0368149,49/368149.mp3,melodic
track_0368150,50/368150.mp3,melodic
track_0368151,51/368151.mp3,melodic
track_0368152,52/368152.mp3,melodic
track_0368153,53/368153.mp3,melodic
track_0368160,60/368160.mp3,emotional
track_0368876,76/368876.mp3,heavy
track_0369905,05/369905.mp3,happy	love	summer
track_0369908,08/369908.mp3,deep
track_0369910,10/369910.mp3,movie
track_0369913,13/369913.mp3,deep	dream
track_0369914,14/369914.mp3,dream
track_0369915,15/369915.mp3,calm	dream	summer
track_0369916,16/369916.mp3,summer
track_0369917,17/369917.mp3,dream	love	movie
track_0369918,18/369918.mp3,deep	dream	love
track_0369919,19/369919.mp3,calm	dream	love
track_0369920,20/369920.mp3,space
track_0369921,21/369921.mp3,dark	deep
track_0369922,22/369922.mp3,deep	dream
track_0369977,77/369977.mp3,horror
track_0370176,76/370176.mp3,ballad
track_0370184,84/370184.mp3,ballad
track_0370256,56/370256.mp3,ballad	cool
track_0370258,58/370258.mp3,cool
track_0370261,61/370261.mp3,ballad	cool
track_0372157,57/372157.mp3,ballad	melancholic
track_0372169,69/372169.mp3,ballad	melancholic
track_0373128,28/373128.mp3,soft
track_0373165,65/373165.mp3,ballad
track_0373287,87/373287.mp3,meditative
track_0373302,02/373302.mp3,meditative
track_0375193,93/375193.mp3,happy
track_0375488,88/375488.mp3,documentary	melancholic
track_0376245,45/376245.mp3,dream
track_0376310,10/376310.mp3,dream	space
track_0376417,17/376417.mp3,melodic
track_0376419,19/376419.mp3,melodic
track_0376420,20/376420.mp3,melodic
track_0376698,98/376698.mp3,dream
track_0378197,97/378197.mp3,soundscape
track_0378211,11/378211.mp3,soundscape
track_0378252,52/378252.mp3,soundscape
track_0378274,74/378274.mp3,soundscape
track_0378322,22/378322.mp3,soundscape
track_0378474,74/378474.mp3,soundscape
track_0378476,76/378476.mp3,soundscape
track_0378605,05/378605.mp3,ballad
track_0378614,14/378614.mp3,ballad
track_0378617,17/378617.mp3,ballad
track_0379762,62/379762.mp3,advertising	space	uplifting
track_0379766,66/379766.mp3,space
track_0380586,86/380586.mp3,children
track_0380595,95/380595.mp3,love
track_0380612,12/380612.mp3,space
track_0381858,58/381858.mp3,slow
track_0382144,44/382144.mp3,happy
track_0382163,63/382163.mp3,cool	summer
track_0382170,70/382170.mp3,travel
track_0382590,90/382590.mp3,melodic
track_0383567,67/383567.mp3,film
track_0383568,68/383568.mp3,film
track_0383570,70/383570.mp3,film
track_0383572,72/383572.mp3,film
track_0383573,73/383573.mp3,film
track_0383574,74/383574.mp3,film
track_0383578,78/383578.mp3,film
track_0383582,82/383582.mp3,film
track_0383585,85/383585.mp3,film
track_0383586,86/383586.mp3,film
track_0383587,87/383587.mp3,film
track_0383589,89/383589.mp3,film
track_0383720,20/383720.mp3,film
track_0383980,80/383980.mp3,relaxing
track_0383981,81/383981.mp3,relaxing
track_0383990,90/383990.mp3,relaxing
track_0383991,91/383991.mp3,relaxing
track_0383992,92/383992.mp3,relaxing
track_0383994,94/383994.mp3,relaxing
track_0383995,95/383995.mp3,relaxing
track_0383997,97/383997.mp3,relaxing
track_0383998,98/383998.mp3,relaxing
track_0384141,41/384141.mp3,energetic
track_0384145,45/384145.mp3,ambiental
track_0384150,50/384150.mp3,ambiental
track_0385545,45/385545.mp3,epic	inspiring	movie
track_0385547,47/385547.mp3,energetic	epic
track_0385548,48/385548.mp3,dramatic	emotional	epic	inspiring
track_0385549,49/385549.mp3,epic	inspiring	motivational
track_0385550,50/385550.mp3,inspiring	meditative
track_0385551,51/385551.mp3,meditative
track_0385552,52/385552.mp3,adventure	dramatic	epic	inspiring	uplifting
track_0385553,53/385553.mp3,epic	inspiring	meditative	uplifting
track_0385555,55/385555.mp3,dramatic	epic	inspiring
track_0385557,57/385557.mp3,epic	inspiring	uplifting
track_0385558,58/385558.mp3,dark	meditative
track_0385559,59/385559.mp3,epic	inspiring	meditative	space
track_0385608,08/385608.mp3,epic	inspiring	upbeat
track_0385772,72/385772.mp3,space
track_0385831,31/385831.mp3,space
track_0387398,98/387398.mp3,inspiring
track_0387399,99/387399.mp3,inspiring
track_0387400,00/387400.mp3,dark	inspiring	relaxing
track_0387401,01/387401.mp3,emotional	melancholic
track_0387403,03/387403.mp3,inspiring
track_0387412,12/387412.mp3,inspiring
track_0387419,19/387419.mp3,inspiring	uplifting
track_0387420,20/387420.mp3,groovy	happy	positive
track_0387421,21/387421.mp3,positive	relaxing	uplifting
track_0387422,22/387422.mp3,groovy	happy	positive
track_0387423,23/387423.mp3,background	positive
track_0387427,27/387427.mp3,groovy	inspiring
track_0387430,30/387430.mp3,happy	inspiring	positive
track_0387431,31/387431.mp3,emotional	romantic
track_0387432,32/387432.mp3,happy	inspiring	positive
track_0387433,33/387433.mp3,uplifting
track_0387435,35/387435.mp3,calm	inspiring
track_0387438,38/387438.mp3,happy	mellow	positive	uplifting
track_0387439,39/387439.mp3,calm	relaxing
track_0387441,41/387441.mp3,happy	inspiring	positive
track_0387501,01/387501.mp3,dream	love	melancholic	romantic
track_0387508,08/387508.mp3,powerful
track_0387511,11/387511.mp3,dark	dramatic	emotional	powerful
track_0387513,13/387513.mp3,emotional	hopeful	inspiring	powerful
track_0387516,16/387516.mp3,emotional	inspiring	soft	uplifting
track_0387595,95/387595.mp3,retro
track_0387599,99/387599.mp3,retro
track_0388473,73/388473.mp3,heavy
track_0388474,74/388474.mp3,heavy
track_0388678,78/388678.mp3,dramatic	love	sexy
track_0389477,77/389477.mp3,heavy
track_0389479,79/389479.mp3,heavy
track_0389702,02/389702.mp3,game
track_0389791,91/389791.mp3,heavy
track_0389792,92/389792.mp3,heavy
track_0389793,93/389793.mp3,heavy
track_0389794,94/389794.mp3,heavy
track_0389795,95/389795.mp3,heavy
track_0389796,96/389796.mp3,heavy
track_0389797,97/389797.mp3,heavy
track_0389798,98/389798.mp3,heavy
track_0389999,99/389999.mp3,emotional	sad
track_0390000,00/390000.mp3,happy	hopeful	positive
track_0390001,01/390001.mp3,hopeful	inspiring
track_0390002,02/390002.mp3,children	inspiring
track_0390003,03/390003.mp3,film	hopeful
track_0390004,04/390004.mp3,sad
track_0391307,07/391307.mp3,film
track_0391371,71/391371.mp3,dream
track_0391373,73/391373.mp3,dream
track_0391418,18/391418.mp3,dream
track_0391425,25/391425.mp3,dream
track_0391846,46/391846.mp3,love	romantic
track_0392210,10/392210.mp3,melodic
track_0392219,19/392219.mp3,emotional	melodic
track_0392618,18/392618.mp3,meditative	nature
track_0393386,86/393386.mp3,emotional
track_0393387,87/393387.mp3,happy
track_0393390,90/393390.mp3,happy
track_0393391,91/393391.mp3,emotional
track_0394415,15/394415.mp3,love	romantic
track_0394420,20/394420.mp3,love	romantic
track_0394496,96/394496.mp3,love	romantic
track_0395005,05/395005.mp3,mellow	space
track_0395043,43/395043.mp3,epic	sexy
track_0396641,41/396641.mp3,emotional
track_0396936,36/396936.mp3,groovy	inspiring
track_0396937,37/396937.mp3,emotional	happy	positive
track_0396938,38/396938.mp3,happy	inspiring	positive
track_0396939,39/396939.mp3,inspiring	mellow
track_0396940,40/396940.mp3,relaxing
track_0398172,72/398172.mp3,film	soundscape
track_0398173,73/398173.mp3,film	soundscape
track_0398174,74/398174.mp3,film	movie
track_0398175,75/398175.mp3,film	soundscape
track_0398176,76/398176.mp3,film	soundscape
track_0398177,77/398177.mp3,film	soundscape
track_0398178,78/398178.mp3,film	soundscape
track_0398179,79/398179.mp3,film
track_0398180,80/398180.mp3,film	soundscape
track_0398182,82/398182.mp3,ballad	dramatic	romantic
track_0398183,83/398183.mp3,ballad	emotional
track_0398185,85/398185.mp3,ballad	hopeful	motivational
track_0398186,86/398186.mp3,ballad	dramatic
track_0398187,87/398187.mp3,ballad	emotional
track_0398188,88/398188.mp3,ballad	melancholic	romantic
track_0398189,89/398189.mp3,melancholic
track_0398190,90/398190.mp3,romantic	uplifting
track_0398191,91/398191.mp3,ballad	emotional	melancholic
track_0398192,92/398192.mp3,melancholic
track_0398193,93/398193.mp3,ballad	powerful
track_0398646,46/398646.mp3,drama	horror
track_0399195,95/399195.mp3,groovy	inspiring	motivational
track_0399196,96/399196.mp3,happy	inspiring	positive
track_0399197,97/399197.mp3,happy	uplifting
track_0399198,98/399198.mp3,fun	positive
track_0399199,99/399199.mp3,inspiring
track_0399200,00/399200.mp3,happy	inspiring	uplifting
track_0399201,01/399201.mp3,mellow	relaxing	romantic
track_0399202,02/399202.mp3,mellow	romantic
track_0399203,03/399203.mp3,positive
track_0399204,04/399204.mp3,happy	positive
track_0399350,50/399350.mp3,film
track_0399353,53/399353.mp3,film
track_0399355,55/399355.mp3,film
track_0399356,56/399356.mp3,film
track_0399359,59/399359.mp3,film
track_0399360,60/399360.mp3,film
track_0399361,61/399361.mp3,film
track_0399401,01/399401.mp3,film
track_0399425,25/399425.mp3,film
track_0399447,47/399447.mp3,film
track_0399452,52/399452.mp3,film
track_0399462,62/399462.mp3,film
track_0399463,63/399463.mp3,film
track_0399465,65/399465.mp3,film
track_0399500,00/399500.mp3,film
track_0399524,24/399524.mp3,film
track_0399525,25/399525.mp3,film
track_0399526,26/399526.mp3,film
track_0399926,26/399926.mp3,melodic	uplifting
track_0399927,27/399927.mp3,melodic	uplifting
track_0399928,28/399928.mp3,melodic	uplifting
track_0399931,31/399931.mp3,melodic	uplifting
track_0400107,07/400107.mp3,dark	meditative
track_0400856,56/400856.mp3,summer
track_0400857,57/400857.mp3,deep	sad
track_0400858,58/400858.mp3,deep	dream	sad
track_0400861,61/400861.mp3,summer	travel
track_0400862,62/400862.mp3,deep
track_0400863,63/400863.mp3,deep	dream
track_0400864,64/400864.mp3,sad
track_0400865,65/400865.mp3,dream	summer
track_0400866,66/400866.mp3,deep
track_0400868,68/400868.mp3,deep
track_0400870,70/400870.mp3,dream
track_0400871,71/400871.mp3,deep
track_0400872,72/400872.mp3,deep
track_0400873,73/400873.mp3,deep	dream
track_0402052,52/402052.mp3,powerful
track_0402053,53/402053.mp3,melancholic
track_0402055,55/402055.mp3,sad
track_0402057,57/402057.mp3,epic	inspiring	uplifting
track_0402058,58/402058.mp3,hopeful	inspiring	uplifting
track_0402061,61/402061.mp3,sad
track_0402591,91/402591.mp3,background
track_0403066,66/403066.mp3,adventure
track_0403068,68/403068.mp3,adventure
track_0410340,40/410340.mp3,sad
track_0414046,46/414046.mp3,emotional
track_0414047,47/414047.mp3,inspiring
track_0414049,49/414049.mp3,inspiring
track_0414050,50/414050.mp3,romantic
track_0415498,98/415498.mp3,horror
track_0415814,14/415814.mp3,epic	retro	space
track_0415827,27/415827.mp3,meditative	relaxing	space
track_0415828,28/415828.mp3,epic	meditative	relaxing	space
track_0415829,29/415829.mp3,meditative	melancholic	relaxing	space
track_0416873,73/416873.mp3,soundscape
track_0417097,97/417097.mp3,upbeat
track_0417098,98/417098.mp3,nature	relaxing
track_0417122,22/417122.mp3,drama	upbeat	uplifting
track_0417214,14/417214.mp3,film
track_0417216,16/417216.mp3,travel
track_0417217,17/417217.mp3,film
track_0417218,18/417218.mp3,documentary	travel
track_0417219,19/417219.mp3,adventure
track_0417220,20/417220.mp3,children	documentary	drama
track_0417221,21/417221.mp3,adventure
track_0417222,22/417222.mp3,travel
track_0417223,23/417223.mp3,adventure	documentary	travel
track_0417340,40/417340.mp3,upbeat
track_0417368,68/417368.mp3,adventure	uplifting
track_0417375,75/417375.mp3,party	powerful
track_0417576,76/417576.mp3,adventure	documentary
track_0417577,77/417577.mp3,sport
track_0417578,78/417578.mp3,travel
track_0417579,79/417579.mp3,documentary	emotional	travel
track_0417580,80/417580.mp3,documentary
track_0417581,81/417581.mp3,drama	emotional
track_0417582,82/417582.mp3,travel
track_0417585,85/417585.mp3,drama	emotional
track_0417626,26/417626.mp3,drama	emotional
track_0417799,99/417799.mp3,emotional	melancholic
track_0418027,27/418027.mp3,documentary	nature	relaxing	uplifting
track_0418432,32/418432.mp3,documentary	emotional	melancholic
track_0419141,41/419141.mp3,drama	emotional
track_0419240,40/419240.mp3,melancholic
track_0419564,64/419564.mp3,melancholic
track_0420028,28/420028.mp3,deep	emotional
track_0420029,29/420029.mp3,dream
track_0420030,30/420030.mp3,love	sad
track_0420274,74/420274.mp3,drama	emotional	uplifting
track_0424014,14/424014.mp3,sport
track_0425624,24/425624.mp3,melancholic
track_0425626,26/425626.mp3,dream
track_0425628,28/425628.mp3,dream	uplifting
track_0425629,29/425629.mp3,dream	sad
track_0425630,30/425630.mp3,melancholic
track_0425632,32/425632.mp3,dream
track_0425761,61/425761.mp3,emotional
track_0425762,62/425762.mp3,emotional
track_0425763,63/425763.mp3,emotional
track_0425765,65/425765.mp3,emotional
track_0425766,66/425766.mp3,emotional
track_0425767,67/425767.mp3,emotional
track_0425768,68/425768.mp3,emotional
track_0425996,96/425996.mp3,film	soundscape
track_0426030,30/426030.mp3,ballad	melancholic
track_0426330,30/426330.mp3,film
track_0429005,05/429005.mp3,ballad
track_0429007,07/429007.mp3,ballad	slow
track_0429024,24/429024.mp3,ballad
track_0429047,47/429047.mp3,ballad
track_0429240,40/429240.mp3,ambiental
track_0432804,04/432804.mp3,sport
track_0432813,13/432813.mp3,sport
track_0433639,39/433639.mp3,soundscape
track_0433640,40/433640.mp3,soundscape
track_0433641,41/433641.mp3,soundscape
track_0433642,42/433642.mp3,soundscape
track_0433643,43/433643.mp3,soundscape
track_0433644,44/433644.mp3,soundscape
track_0433645,45/433645.mp3,soundscape
track_0433646,46/433646.mp3,soundscape
track_0433647,47/433647.mp3,soundscape
track_0433648,48/433648.mp3,soundscape
track_0433649,49/433649.mp3,soundscape
track_0433650,50/433650.mp3,soundscape
track_0433651,51/433651.mp3,soundscape
track_0434767,67/434767.mp3,melodic
track_0435883,83/435883.mp3,film
track_0439129,29/439129.mp3,heavy
track_0439630,30/439630.mp3,love
track_0439691,91/439691.mp3,dream
track_0440616,16/440616.mp3,adventure
track_0440617,17/440617.mp3,adventure
track_0440618,18/440618.mp3,adventure
track_0440619,19/440619.mp3,adventure
track_0440620,20/440620.mp3,adventure
track_0440621,21/440621.mp3,adventure
track_0440622,22/440622.mp3,adventure
track_0440767,67/440767.mp3,christmas
track_0442222,22/442222.mp3,christmas	emotional
track_0442223,23/442223.mp3,christmas	holiday
track_0442224,24/442224.mp3,christmas	emotional	holiday
track_0442225,25/442225.mp3,christmas	holiday
track_0442226,26/442226.mp3,christmas	holiday
track_0442227,27/442227.mp3,christmas	holiday
track_0442228,28/442228.mp3,christmas	holiday
track_0442255,55/442255.mp3,christmas	documentary	drama	holiday
track_0442256,56/442256.mp3,christmas	holiday
track_0442257,57/442257.mp3,christmas	holiday
track_0442602,02/442602.mp3,film
track_0443722,22/443722.mp3,epic	space
track_0445522,22/445522.mp3,groovy
track_0447141,41/447141.mp3,dream
track_0447147,47/447147.mp3,dream
track_0447149,49/447149.mp3,dream
track_0450319,19/450319.mp3,dark
track_0450320,20/450320.mp3,dark
track_0450321,21/450321.mp3,dark
track_0450322,22/450322.mp3,dark
track_0450323,23/450323.mp3,dark
track_0450989,89/450989.mp3,sport
track_0450990,90/450990.mp3,sport
track_0450991,91/450991.mp3,sport
track_0450992,92/450992.mp3,commercial
track_0450993,93/450993.mp3,sport
track_0453094,94/453094.mp3,film	movie
track_0454968,68/454968.mp3,meditative	nature	relaxing
track_0454971,71/454971.mp3,nature	relaxing
track_0454989,89/454989.mp3,commercial	relaxing
track_0455015,15/455015.mp3,adventure	drama
track_0455018,18/455018.mp3,commercial	documentary	summer	travel
track_0455025,25/455025.mp3,drama	film	nature	relaxing
track_0455082,82/455082.mp3,retro
track_0455596,96/455596.mp3,retro
track_0457224,24/457224.mp3,relaxing
track_0457234,34/457234.mp3,relaxing
track_0457235,35/457235.mp3,relaxing
track_0457236,36/457236.mp3,relaxing
track_0457238,38/457238.mp3,relaxing
track_0457239,39/457239.mp3,relaxing
track_0457515,15/457515.mp3,energetic
track_0457516,16/457516.mp3,energetic
track_0457517,17/457517.mp3,energetic
track_0457519,19/457519.mp3,energetic
track_0457522,22/457522.mp3,energetic
track_0459346,46/459346.mp3,dark
track_0459439,39/459439.mp3,happy	positive
track_0459440,40/459440.mp3,inspiring
track_0459441,41/459441.mp3,inspiring	uplifting
track_0459442,42/459442.mp3,inspiring	motivational	uplifting
track_0460121,21/460121.mp3,commercial
track_0461012,12/461012.mp3,powerful
track_0461013,13/461013.mp3,dark	dramatic	inspiring	space
track_0461014,14/461014.mp3,dark	meditative
track_0461015,15/461015.mp3,emotional	inspiring	soft	uplifting
track_0461016,16/461016.mp3,upbeat
track_0461017,17/461017.mp3,dark	dramatic	emotional	powerful
track_0461018,18/461018.mp3,dream	love	melancholic	romantic
track_0461019,19/461019.mp3,emotional	hopeful	inspiring	powerful
track_0461020,20/461020.mp3,powerful
track_0461021,21/461021.mp3,hopeful	motivational	powerful
track_0466289,89/466289.mp3,commercial
track_0466290,90/466290.mp3,commercial
track_0467927,27/467927.mp3,film
track_0467928,28/467928.mp3,film
track_0467930,30/467930.mp3,film
track_0467933,33/467933.mp3,film
track_0467947,47/467947.mp3,film
track_0467951,51/467951.mp3,film
track_0467954,54/467954.mp3,film
track_0467989,89/467989.mp3,melodic
track_0467990,90/467990.mp3,melodic
track_0467993,93/467993.mp3,melodic
track_0467996,96/467996.mp3,melodic
track_0468029,29/468029.mp3,melodic
track_0468036,36/468036.mp3,melodic
track_0468500,00/468500.mp3,christmas	holiday
track_0472082,82/472082.mp3,relaxing
track_0474783,83/474783.mp3,cool
track_0474784,84/474784.mp3,cool
track_0474785,85/474785.mp3,cool
track_0476786,86/476786.mp3,powerful	travel	uplifting
track_0476791,91/476791.mp3,deep	melancholic	melodic	powerful
track_0476802,02/476802.mp3,emotional	inspiring	love	melancholic	soft
track_0476810,10/476810.mp3,deep
track_0477305,05/477305.mp3,corporate	positive	relaxing
track_0477306,06/477306.mp3,epic
track_0477307,07/477307.mp3,drama	dramatic	emotional	melancholic	sad
track_0477308,08/477308.mp3,epic
track_0477309,09/477309.mp3,action	adventure	epic	positive
track_0477310,10/477310.mp3,calm	melancholic	romantic	sad
track_0477311,11/477311.mp3,corporate	relaxing	romantic
track_0477312,12/477312.mp3,action	epic
track_0477313,13/477313.mp3,love	relaxing	romantic
track_0477314,14/477314.mp3,action	dramatic	epic	film
track_0477315,15/477315.mp3,drama	dramatic	emotional	love
track_0477316,16/477316.mp3,action	adventure	epic
track_0477393,93/477393.mp3,adventure	epic	love	romantic
track_0477398,98/477398.mp3,dream
track_0477486,86/477486.mp3,meditative
track_0478671,71/478671.mp3,christmas	holiday	melodic
track_0478677,77/478677.mp3,christmas	holiday	melodic
track_0478681,81/478681.mp3,christmas	holiday	melodic
track_0478683,83/478683.mp3,christmas	holiday	melodic
track_0480707,07/480707.mp3,cool
track_0480712,12/480712.mp3,cool
track_0480714,14/480714.mp3,cool
track_0480718,18/480718.mp3,cool
track_0481709,09/481709.mp3,emotional	romantic	soft
track_0481862,62/481862.mp3,drama	emotional
track_0482263,63/482263.mp3,commercial
track_0482266,66/482266.mp3,documentary
track_0482267,67/482267.mp3,energetic	sport
track_0482274,74/482274.mp3,energetic	sport
track_0482275,75/482275.mp3,drama
track_0482666,66/482666.mp3,space
track_0484327,27/484327.mp3,emotional	mellow
track_0484328,28/484328.mp3,emotional	mellow
track_0484329,29/484329.mp3,emotional	mellow
track_0484332,32/484332.mp3,emotional	mellow
track_0484333,33/484333.mp3,emotional	mellow
track_0484334,34/484334.mp3,emotional	mellow
track_0484335,35/484335.mp3,emotional	mellow
track_0485747,47/485747.mp3,energetic
track_0485751,51/485751.mp3,energetic
track_0485753,53/485753.mp3,energetic
track_0485755,55/485755.mp3,energetic
track_0489230,30/489230.mp3,emotional	inspiring	meditative
track_0489231,31/489231.mp3,epic	motivational	uplifting
track_0489234,34/489234.mp3,epic	inspiring	meditative
track_0489236,36/489236.mp3,ballad	hopeful	motivational	uplifting
track_0489237,37/489237.mp3,inspiring	meditative
track_0489238,38/489238.mp3,hopeful	inspiring	meditative
track_0489258,58/489258.mp3,epic	hopeful	inspiring	uplifting
track_0489261,61/489261.mp3,inspiring	meditative	motivational
track_0490925,25/490925.mp3,cool
track_0490927,27/490927.mp3,cool
track_0490928,28/490928.mp3,cool
track_0490932,32/490932.mp3,cool
track_0492262,62/492262.mp3,soundscape
track_0492313,13/492313.mp3,christmas	holiday
track_0493293,93/493293.mp3,children
track_0493294,94/493294.mp3,children
track_0493295,95/493295.mp3,children
track_0493296,96/493296.mp3,children
track_0493297,97/493297.mp3,children
track_0493957,57/493957.mp3,melodic
track_0494024,24/494024.mp3,space
track_0494114,14/494114.mp3,space
track_0494283,83/494283.mp3,dark	deep
track_0494291,91/494291.mp3,dark
track_0496520,20/496520.mp3,happy	inspiring	relaxing
track_0496521,21/496521.mp3,groovy	inspiring
track_0496522,22/496522.mp3,documentary	emotional	groovy	soft
track_0496523,23/496523.mp3,groovy	happy	positive	soft
track_0501200,00/501200.mp3,emotional
track_0501300,00/501300.mp3,romantic
track_0501670,70/501670.mp3,ambiental
track_0502326,26/502326.mp3,cool	relaxing
track_0502327,27/502327.mp3,cool	relaxing
track_0502328,28/502328.mp3,cool	relaxing
track_0502592,92/502592.mp3,advertising	film
track_0503981,81/503981.mp3,romantic
track_0505949,49/505949.mp3,melodic
track_0506091,91/506091.mp3,game
track_0506092,92/506092.mp3,game
track_0506093,93/506093.mp3,game
track_0506094,94/506094.mp3,game
track_0506095,95/506095.mp3,game
track_0506096,96/506096.mp3,game
track_0506097,97/506097.mp3,game
track_0506098,98/506098.mp3,game
track_0506099,99/506099.mp3,game
track_0506100,00/506100.mp3,game
track_0506952,52/506952.mp3,action
track_0506956,56/506956.mp3,background	space
track_0506957,57/506957.mp3,dramatic
track_0512153,53/512153.mp3,film	trailer	uplifting
track_0513470,70/513470.mp3,ballad	dramatic	emotional
track_0513472,72/513472.mp3,ballad	emotional	hopeful	inspiring
track_0513475,75/513475.mp3,dark	horror	melancholic	powerful
track_0513476,76/513476.mp3,dark	horror
track_0513478,78/513478.mp3,adventure	epic	melancholic
track_0513479,79/513479.mp3,inspiring	relaxing
track_0516729,29/516729.mp3,sad
track_0516731,31/516731.mp3,dream
track_0516734,34/516734.mp3,soundscape
track_0516736,36/516736.mp3,dark
track_0516737,37/516737.mp3,emotional
track_0516738,38/516738.mp3,emotional	movie
track_0516739,39/516739.mp3,emotional
track_0516741,41/516741.mp3,dream
track_0516742,42/516742.mp3,dream
track_0516744,44/516744.mp3,dream
track_0516745,45/516745.mp3,epic
track_0516747,47/516747.mp3,epic
track_0516748,48/516748.mp3,dream	love
track_0516749,49/516749.mp3,love
track_0516750,50/516750.mp3,dream	love
track_0516751,51/516751.mp3,dream	love
track_0518468,68/518468.mp3,energetic	sport
track_0518469,69/518469.mp3,commercial
track_0518470,70/518470.mp3,commercial	sport
track_0518471,71/518471.mp3,energetic	sport
track_0518472,72/518472.mp3,commercial
track_0519491,91/519491.mp3,energetic	epic	powerful
track_0519565,65/519565.mp3,hopeful	inspiring	motivational	uplifting
track_0519694,94/519694.mp3,movie
track_0519696,96/519696.mp3,movie
track_0519698,98/519698.mp3,movie
track_0519769,69/519769.mp3,fast
track_0520926,26/520926.mp3,fast
track_0520984,84/520984.mp3,happy
track_0520993,93/520993.mp3,happy
track_0520998,98/520998.mp3,happy
track_0521015,15/521015.mp3,sexy
track_0521016,16/521016.mp3,upbeat
track_0521021,21/521021.mp3,inspiring	upbeat
track_0521023,23/521023.mp3,motivational	upbeat
track_0521029,29/521029.mp3,happy
track_0521030,30/521030.mp3,happy
track_0523747,47/523747.mp3,dream
track_0523748,48/523748.mp3,dream
track_0523749,49/523749.mp3,dream
track_0523750,50/523750.mp3,dream
track_0523751,51/523751.mp3,dream
track_0523752,52/523752.mp3,dream
track_0523753,53/523753.mp3,dream
track_0523754,54/523754.mp3,dream
track_0523755,55/523755.mp3,dream
track_0523756,56/523756.mp3,dream
track_0523757,57/523757.mp3,dream
track_0524653,53/524653.mp3,energetic
track_0530323,23/530323.mp3,dream
track_0530326,26/530326.mp3,dream
track_0530327,27/530327.mp3,dream
track_0530328,28/530328.mp3,dream
track_0530329,29/530329.mp3,dream
track_0530625,25/530625.mp3,dream
track_0530667,67/530667.mp3,dream
track_0530680,80/530680.mp3,dream
track_0530681,81/530681.mp3,dream
track_0530682,82/530682.mp3,dream
track_0530684,84/530684.mp3,dream
track_0530904,04/530904.mp3,dream
track_0530905,05/530905.mp3,dream
track_0530906,06/530906.mp3,dream
track_0530907,07/530907.mp3,dream
track_0531119,19/531119.mp3,dream
track_0531351,51/531351.mp3,love
track_0536673,73/536673.mp3,emotional	romantic
track_0537587,87/537587.mp3,ambiental
track_0537745,45/537745.mp3,sad
track_0537756,56/537756.mp3,sad
track_0537760,60/537760.mp3,sad
track_0537761,61/537761.mp3,sad
track_0537874,74/537874.mp3,sad
track_0539756,56/539756.mp3,film
track_0539764,64/539764.mp3,film	upbeat
track_0540998,98/540998.mp3,dark
track_0541009,09/541009.mp3,dark
track_0541010,10/541010.mp3,dark
track_0541011,11/541011.mp3,dark
track_0541012,12/541012.mp3,dark
track_0541013,13/541013.mp3,dark
track_0541014,14/541014.mp3,dark
track_0541015,15/541015.mp3,dark
track_0541016,16/541016.mp3,dark
track_0541019,19/541019.mp3,dark
track_0541020,20/541020.mp3,dark
track_0541038,38/541038.mp3,love	romantic
track_0541093,93/541093.mp3,dark
track_0541095,95/541095.mp3,dark
track_0542360,60/542360.mp3,inspiring	powerful
track_0543393,93/543393.mp3,ballad
track_0547232,32/547232.mp3,love	romantic
track_0547233,33/547233.mp3,happy	upbeat
track_0547234,34/547234.mp3,melancholic	mellow	melodic
track_0547235,35/547235.mp3,upbeat
track_0547236,36/547236.mp3,melodic
track_0547270,70/547270.mp3,mellow	melodic
track_0547271,71/547271.mp3,melodic	relaxing	soft
track_0547999,99/547999.mp3,love	melancholic
track_0549220,20/549220.mp3,energetic
track_0549221,21/549221.mp3,energetic
track_0549225,25/549225.mp3,cool
track_0549228,28/549228.mp3,energetic
track_0549522,22/549522.mp3,relaxing
track_0549523,23/549523.mp3,relaxing
track_0549524,24/549524.mp3,relaxing
track_0549525,25/549525.mp3,relaxing
track_0549585,85/549585.mp3,melodic
track_0552675,75/552675.mp3,soundscape
track_0554901,01/554901.mp3,nature
track_0555367,67/555367.mp3,soundscape
track_0555368,68/555368.mp3,soundscape
track_0555369,69/555369.mp3,soundscape
track_0555370,70/555370.mp3,soundscape
track_0556950,50/556950.mp3,meditative
track_0556951,51/556951.mp3,meditative
track_0556953,53/556953.mp3,meditative
track_0560075,75/560075.mp3,dark
track_0560076,76/560076.mp3,dark
track_0567734,34/567734.mp3,heavy
track_0567735,35/567735.mp3,heavy
track_0568126,26/568126.mp3,dream
track_0572166,66/572166.mp3,dream	melodic
track_0572351,51/572351.mp3,horror
track_0572356,56/572356.mp3,horror
track_0572362,62/572362.mp3,horror
track_0572373,73/572373.mp3,melancholic
track_0575215,15/575215.mp3,calm	melodic	sad
track_0575216,16/575216.mp3,space
track_0575219,19/575219.mp3,emotional	energetic	happy	melodic
track_0575222,22/575222.mp3,calm	emotional	sad
track_0575226,26/575226.mp3,happy	romantic
track_0575227,27/575227.mp3,sad
track_0575451,51/575451.mp3,adventure	emotional	love
track_0575457,57/575457.mp3,adventure	emotional	love
track_0575746,46/575746.mp3,emotional
track_0575747,47/575747.mp3,emotional
track_0575748,48/575748.mp3,emotional
track_0575749,49/575749.mp3,emotional
track_0575750,50/575750.mp3,emotional
